Boston Beer generate much high profit recently,2
first nine month 2019 operating income pass $127 million mark 46% increase year year,1
yet face big financial challenge include production packaging bottleneck,1
company last quarter pay extra circumvent issue rely third-party brewer,3
initiative allow Boston Beer keep capture rise demand but gross profit margin fall,3
company work hard raise capacity but until do shareholder may see relatively weak earning growth,2
update outlook,2
Ceo Dave Burwick team issue big-picture 2020 outlook back late October likely get more concrete week,2
stand now Boston Beer predict depletion growth 19% 22%,2
price rise 2% but gross profit margin still hold steady 50% sale,2
company planning aggressive spending support hit brand marketing side raise brewer capacity,2
initiative point sluggish profit 2020 but investor not likely worry fact,2
long Boston Beer continue outpace big alcoholic-beverage rival set pace key consumer staple niche,2
never bad time buy top dividend stock retirement portfolio,1
but short-term setback send good company's share price downward dividend yield,1
upward turn,2
good long-term buy great long-term buy,1
three company hit setback Royal Dutch Shell  ExxonMobil Valero Energy,3
still look like long-term buy,1
good-in-class yield,1
integrated oil major see share price wallop recent q4 2019 earning season,3
low oil gas petrochemical price combine small refining margin leave even industry bigwig face low revenue poor earning,3
oil gas price drop even February,3
industry may rocky ride short term,3
but drop share price cause dividend yield go up Royal Dutch Shell's yield sit 7.1% two-year high,2
although Shell's revenue earning down year-over-year basis company still manage churn more $10 billion operate cash flow,1
couple $18 billion cash hoard Shell,2
no problem fund best-in-class dividend,1
meanwhile long term Shell set up success investment core oil gas business well grow portfolio renewable energy asset,1
example most recent quarter company acquire renewable energy retailer Australia U.K. provide 100% renewable electricity more 900000 household,2
also begin deepwater oil gas production new field offshore Brazil,2
Shell's massive size high yield make excellent reliable choice retirement portfolio,1
dividend keep go up,1
only last year another oil major ExxonMobil hit milestone sort,1
dividend yield surpass 5% first time century,1
however short month later ExxonMobil's yield sit 5.7%,2
not quite high Shell's but,2
Exxon something Shell not,2
Exxonmobil member elite group stock know dividend Aristocrats,1
top dividend grower increase dividend every year year year out least 25 year,1
ExxonMobil increase dividend 36 straight year,1
contrast Shell's dividend not go up since 2014,3
company able continue dividend increase increase production level,1
most recent quarter ExxonMobil begin produce oil promise Stabroek Block offshore Guyana move discovery production less five year quick turnaround oil gas world,1
ExxonMobil announce 14 oil discovery block project production more 750000 gross barrel oil equivalent per day site within five year represent 18.7% increase current production site alone,1
conservatively manage Exxon strong balance sheet debt-to-equity ratio 0.25 one low among oil major,1
dividend look set keep increase decade come,1
that keep rewarding shareholder,1
well golden year,1
eye future,2
Refiner Valero Energy not dependent price oil gas oil major produce stuff,2
however dependent crack spread: difference price cost barrel oil selling price refine product make barrel,2
Q4 crack spread down Valero see small decline revenue adjust earning compare Q4 2018,3
however Valero like Exxon consistently increase dividend last 10 year,1
company's recent price drop push yield up 4.3% like Shell good yield class,1
Valero also work ensure long-term viability investment biodiesel,2
company's joint biofuel venture Darling Ingredients call Diamond Green Diesel midst major expansion complete 2021,2
now Valero still primarily refiner crude oil but biofuel business could major driver growth company come year decade,2
not fear bargain,2
investor panic stock price drop,3
but savvy dividend investor know good time look bargain,1
energy industry particularly volatile right now many solid dividend payer sale include Royal Dutch Shell ExxonMobil Valero Energy,2
long term though prove excellent investment part diversified retirement portfolio,1
Enbridge recently put wrap 2019 report fourth-quarter full-year result,2
canadian energy infrastructure giant post solid number period include achieve top end distributable cash flow guidance range,1
performance company's strategic progress throughout year Enbridge's 5.8%-yielding payout excellent foundation,1
drill down Enbridge's result,2
metric 2019 2018 year-over-year change adjust EBITDA,2
$13.271 billion $12.849 billion 3.3% distributable cash flow,2
$9.224 billion $7.618 billion 21.1% dcf per share $4.57 $4.42 3.4%,2
last year final one company's most recent three-year plan follow merger Spectra Energy 2017,2
time company complete large slate expansion project strengthen balance sheet asset sale simplify corporate structure acquire publicly trade affiliate,1
two strategic initiative act headwind EBITDA DCF per share growth last year Enbridge more offset issue thank uplift recently complete expansion project,1
Enbridge place $9 billion canadian worth (or $6.8 billion) new asset service last year $7 billion ($5.3 billion) start up fourth quarter,2
project include Gray Oak oil pipeline United States,2
Hohe see,2
offshore wind project Germany canadian segment major line 3 replacement,2
new addition enable company deliver DCF per share toward top end $4.30 $4.60 ($3.25-$3.47) guidance range,1
result Enbridge generate enough cash cover high-yield dividend comfortable 1.54 time imply 65% payout ratio healthy level pipeline company,1
that company plan increase dividend 9.8% 2020 mark 25th consecutive year boost payout,1
meanwhile Enbridge complete asset sale program December close second phase $4.3 billion ($3.3 billion),2
western canadian midstream divestiture,2
overall company bring $8 billion ($6 billion) cash sale help strengthen balance sheet fund expansion project,1
thanks combination expansion-fuel earning growth debt reduction asset sale Enbridge end year leverage ratio target level,2
4.5 time debt-to-EBITDA,2
look ahead Enbridge,2
Enbridge launch next three-year plan guide 2022,2
company see DCF rise range $4.50 $4.80 per share ($3.40-$3.62),1
year 2% increase midpoint continue headwind asset sale battle against growth come expansion project,1
long-term however company anticipate DCF per share grow 5% 7% per year expect entirely self-fund retain cash after pay dividend new debt maintain leverage below current level,1
company $11 billion ($8.3 billion) expansion project under construction support three-year growth plan,2
lead way,2
$3 billion United States phase line three expansion project,2
continue make progress gaining permit need finish project include recently receive approval Minnesota's Public Utilities Commission environmental impact statement,2
addition project Enbridge several oil gas pipeline under construction,2
well offshore wind project France,1
meanwhile many more expansion development,2
recently agree team up Enterprise Products Partners build offshore oil export terminal Texas,2
furthermore Enterprise Enbridge work potentially expand jointly own Seaway pipeline,2
addition agree buy full control Rio Bravo Pipeline project LNG developer NextDecade,2
initially NextDecade go 50-50 partner Enbridge project would support Rio Grande LNG export facility Texas,2
however assume full control pipeline development,2
project help support,1
Enbridge's view grow DCF 5% 7% annually next several year drive similar annual increase dividend,1
plenty fuel keep grow high-yield dividend,1
Enbridge's successful completion three-year plan put dividend increasingly sustainable footing,1
company strengthen balance sheet keep fund grow backlog high-return expansion project,1
result seem highly probable,2
Enbridge continue streak boost high-yield payout year foreseeable future make ideal stock income-seek investor,1
let start acknowledge predict stock industry deliver good performance next decade crapshoot,2
take whatever odd against,2
successfully probably double triple come pick biotech stock,2
deliver high return,1
simply too many variable play biotech world,2
clinical trial flop,3
prospect regulatory approval evaporate thin air,3
rival launch well drug,3
but factor look help improve chance choose biotech stock likely succeed next 10 year,2
look company's lead pipeline candidate well early-stage long-shot candidate,2
look market potential indication pipeline drug target,2
evaluate risk company face,2
top three pick,2
Vertex Pharmaceuticals,2
biotech clear path deliver strong revenue earning growth Vertex Pharmaceuticals,1
company dominate cystic fibrosis market four FDA-approve drug,1
sale couple drug,2
Orkambi Symdeko,2
sure increase significantly next year,1
thanks reimbursement deal recently sign important european market,2
Vertex's new cf drug Trikafta not european regulatory approval yet but think really safe bet will,2
assume right drug expand biotech's addressable cf patient population more 50%,2
no potential rival even close far along Vertex be,1
say Vertex clear path strong revenue earning growth,1
base CF franchise alone,2
fully expect Vertex also drug market within next decade treat disease cf,2
company's pipeline include experimental drug target pain several rare genetic disease,2
alpha-1 antitrypsin deficiency apol1 mediate kidney disease,2
Vertex work CRISPR Therapeutics develop gene-editing therapy target rare blood disease beta-thalassemia sickle cell disease,2
Vertex's swing fence,2
company acquire Semma Therapeutics last year scoop up Semma's program focus curing type 1 diabetes,2
Vertex develop safe effective cure,2
t1d tremendous success CF could pale comparison lie ahead,1
Bluebird bio,2
until recently bluebird bio not approve product market,1
change biotech's January launch Germany Zynteglo gene therapy target treatment transfusion-dependent beta-thalassemia follow secure european approval June 2019,2
Zynteglo not approve United States yet but Bluebird expect file FDA approval first half year,2
company also plan evaluate Zynteglo phase 2/3 clinical study target sickle cell disease,2
another gene therapy late-stage test Lenti-D treat rare genetic disease cerebral adrenoleukodystrophy,2
especially like prospect Bluebird's experimental multiple myeloma drug ide-cel bb21217,2
drug license Celgene acquire Bristol-Myers Squibb November 2019 blockbuster sale potential,2
Bluebird's market cap currently stand around $5 billion level give plenty room run view,1
Zynteglo Lenti-D ide-cel bb21217 achieve success think will biotech huge winner next 10 year,1
Editas Medicine,2
admit step limb pick,2
Editas Medicine's lead pipeline candidate EDIT-101 only early-stage clinical testing treatment Leber congenital amaurosis type 10 lead genetic cause blindness,2
edita license right edit-101,2
Allergan small biotech not make revenue gene-editing therapy may generate eventually approve,2
but edita chip not ride edit-101,2
Editas Allergan take similar approach edit-102 treat another genetic eye disease Usher syndrome type 2a take edit-101,2
like Vertex CRISPR Therapeutics Editas also develop CRISPR gene-editing therapy target beta-thalassemia sickle cell disease,2
edita hope file FDA approval later year begin clinical testing therapy,2
company's approach editing HBG1 HBG2 gene could more effective CRISPR Therapeutics approach editing bcl11ae gene,2
rationale choose edita though CRISPR gene-editing platform hold promise treat wide range disease,2
biotech work Bristol-Myers Squibb develop off-the-shelf cell therapy target cancer well develop fully own cancer cell therapy,2
gene-editing approach successful treat eye disease company think could potentially target heart liver neuromuscular nervous system disease too,2
Match Group company behind popular dating app tinder make lot wave late not always good reason,3
last year United States Federal Trade Commission launch lawsuit against Match allege company use fake love interest advertisement trick hundred thousand consumer purchase pay subscription Match.com,3
Ftc also allege Match lure customer onto website guarantee would find look make difficult user cancel pay subscription,2
Match say lawsuit contain completely meritless allegation FTC misrepresent internal email rely cherry-pick datum make outrageous claim intend vigorously defend against claim court,2
more recently Match CEO Mandy Ginsberg announce would step down successor Sharmistha Dubey company's president take March 1,2
company note Ginsberg's decision resign not result disagreement Company matter relate Company's operation policy practice continue advise company year after step down ceo,2
headline give investor lot think about stock remain one worth consider,2
tinder continue make headway,1
fourth quarter Tinder Match's main growth engine,2
popular app hit 5.9 million average subscriber quarter 36% year-over-year increase,1
back strong subscriber growth tinder's direct revenue grow 39% compare prior-year quarter,1
full fiscal year 2019 Tinder's direct revenue $1.2 billion 43% high compare fiscal year 2018,1
also worth note tinder,2
become highest-gross mobile app world last year,1
company's total revenue fourth quarter $547 million up 20% year year,1
full year total revenue jump 19% $2.1 billion,1
match look maintain strong momentum crown jewel,1
company's fourth-quarter earning conference call Ginsberg outline several effort tinder,2
first company focus trust safety introduce new feature include app call Noonlight give tinder user option enter detail encounter user place time meetup,2
Noonlight also location-tracking feature allow user trigger security alarm result someone Noonlight reach person alert emergency responder need,2
tinder also introduce photo verification feature allow user verify person profile picture,2
verify user blue checkmark profile,2
match hope feature help user feel safe,2
furthermore match look increase user engagement tinder,2
company introduce more thing user popular app,2
instance Match introduce Swipe Night Tinder interactive video series aim Generation Z young dater Match say make up half tinder member,2
company describe first-person apocalyptic adventure key turn point tinder member decide happen next,2
choice dictate more story; also impact match chat epic journey end,2
episode swipe Night air October last year but give success initial launch Match planning roll Swipe Night 10 market Europe Asia first quarter,2
increase engagement tinder could help Match monetize top app even more,2
note fourth quarter company's average revenue per user increase unimpressive $0.01 (1.7%) year year $0.59,1
hope change help Tinder retain current customer attract new one increase overall user experience engagement,2
could help Match's top line continue upward trajectory,1
growth opportunity,2
course Match count website apps tinder drive growth,1
instance company's OkCupid make stride late North America international market achieve 10% year year growth number user eight consecutive quarter,1
match look keep momentum go across range service international market,1
massive market opportunity abroad plan could help Match keep growth story alive,2
not cheap stock,3
match currently trade 42.9 time last year's earning 31 time earning estimate,2
company's share also bite expensive take future earning growth estimate account price-to-earning growth ratio currently 1.57,3
valuation metric not make tech stock steal,3
still investor certainly keep eye Match improve user experience tinder continue grow international market,2
put aside grow pain marijuana industry encounter past year still expect one fastest-grow industry planet next decade,1
though estimate board Wall Street look annual weed sale catapult $10.9 billion 2018 $50 billion $200 billion worldwide annual basis 2030,1
north american pot company aggressively expand capacity investor pile marijuana stock year,2
however not growth marijuana space necessarily same,2
statistic show certain demographic cannabis company go want pay especially close attention to,2
fact one marijuana-use statistic stand head shoulder above rest,2
one cannabis-use statistic nee know,2
July 2019 Gallup release late breakdown regard percentage Americans smoke marijuana,2
consider record-tie 66% Americans want see marijuana legalize United States project large cannabis market world annual sale datum contain within national survey invaluable weed-base company,2
though confidential national usage rate remain fairly steady 2015 2019 (12% 2019) age breakdown usage statistic cannabis ceo really eye,2
break down age 2019 marijuana-use rate United States follow,2
age 18 29: 22%,2
age 30 49: 11%,2
age 50 64: 12%,2
age 65,2
+: 3%,2
one hand no surprise old Americans less likely regular cannabis user,2
senior historically more adverse view cannabis young adult datum provide even more evidence fact,2
but really stand many young adult regularly use marijuana,2
base survey young adult pretty much twice likely millennial,2
Gen X late-bear boomer use cannabis product,2
not only mean young adult future would-be focus marijuana industry but important note young adult also considerably more likely use high-margin derivative edible vape infuse beverage old adult,2
make young consumer important cog future profitability cannabis stock,2
investor want know three derivative-focus marijuana stock,2
no doubt every single marijuana stock throughout North America focus produce number high-margin derivative target burgeon young base consumer trio name want follow especially closely come derivative production,2
view basically no-brainer consider extraction-service company MediPharm Labs Valens Company Neptune Wellness Solutions,2
company take cannabis hemp biomass process yield resin distillate concentrate target cannabinoid use production high-margin derivative,2
not mention extraction-service company may also offer white-label service production thereby reach consumer more direct basis,2
Medipharm Labs Valens solely focus canadian market show similar marijuana-use rate among young adult,2
MediPharm ultimately 500000 kilo peak annual processing capacity Valens aim 1 million kilo per year run-rate basis,2
thing be company begin process hemp cannabis biomass little year ago but already generate no-nonsense profit quarterly basis without aid one-time benefit,1
want more United States-focus processor Neptune Wellness Solutions would well choice,2
acquisition SugarLeaf 2019 Neptune boost peak annual run-rate processing capacity 200000 kilo 1.5 million kilo,2
SugarLeaf's 24000-square-foot facility North Carolina long-term boon Neptune,2
grower provide more direct investment opportunity cannabis space extraction company heart derivative movement movement speak loud young adult,2
yes short-term risk associate derivative pot product,3
one hand little doubt derivative go represent major growth driver north american cannabis company long run young consumer future cannabis industry,2
but not mean not risk short term,2
Canada supply issue have continue be persistent problem,3
since traditional cannabis flower sale commence neighbor north October 17 2018 supply shortage,3
and/or bottleneck ongoing,3
supply problem especially notable Ontario country's most-populous province,3
initially operate retail license lottery system Ontario only open 24 dispensary October 17 2019 one-year anniversary recreational weed sale,2
approximately one store per 604000 people far too province size,2
even change place before sufficient retail channel place throughout Ontario reach consumer,2
meanwhile United States high tax rate select recreationally legal state make virtually impossible legal producer compete black-market product,2
example California large marijuana market world annual sale see cannabis revenue decline $500 million 2018 year,3
adult-use weed sale commence,2
since derivative sport even high price point traditional dry flower gap price black-market product even more pronounced,3
resolution issue north american cannabis industry contend with go take time fix take shape,2
mean patience need investor marijuana company work early stage grow pain,2
none Cronos Group pot stock shiny surge last year,1
may hard believe Cronos Group big all-time winner among canadian marijuana stock especially view last 12 month,1
Cronos lose nearly two-third market cap since February 2019,3
even steep decline though Cronos outperform rival long run,1
brace staggering sum,2
look back,2
before get amount money after buy Cronos stock first important note canadian cannabis producer two different initial listing major stock exchange,2
United States investor probably more familiar Cronos list Nasdaq stock exchange February 2018,2
however Cronos stock available trading before Canada,2
July 2014 PharmaCan conduct IPO TSX Venture Exchange initial share price 0.10 canadian dollar time roughly $0.093 per share,2
PharmaCan change name Cronos Group October 2016,2
buy $1000 worth share would later become Cronos Group 2014 ipo price would able scoop up 10752 share,2
do initial investment would worth $78920,2
legendary investor Peter Lynch use get excited talk 10-baggers reference stock multiply initial investment tenfold,1
Cronos more,2
near-79-bagger,2
time everything,2
turn $1000 nearly $79000 massive achievement,1
make sure sit down,2
sell Cronos day after Altria announcement make December 7 2018 would increase initial investment $136765,2
somehow sense time right instead sell Cronos peak March 5 2019,2
would amass fortune $254822 again off initial investment only $1000,2
sound great,1
suppose miss Cronos initial canadian IPO but opt buy stock,2
story not great,3
instead huge five-figure six-figure gain sit loss buy Cronos Nasdaq debut,3
stock down close 4% since then,3
time everything least come invest marijuana stock,2
more relevant question much money could make invest Cronos Group much money may make buying stock now,2
suspect future fortune hinge timing case too,2
however time not refer buy but instead long plan hold share Cronos,2
good guess Cronos many canadian marijuana stock could rebound 2020,2
industry dynamic improve launch Cannabis 2.0 cannabis derivative market Canada Ontario issue more license new retail cannabis store,2
Cronos could also benefit growth United States hemp CBD market year,2
number may but company also face significant challenge especially fact still lose boatload money every quarter,3
however long term (and talk five year more) global cannabis market expand significantly,2
Cronos relationship Altria give stay power most peer not have,1
not expect $1000 invest Cronos,2
today turn close $79000 within next year,2
but think stock could deliver solid return patient investor willing endure lot volatility,1
tend lump Aurora Cannabis Canopy Growth together top-tier player canadian cannabis industry,1
extent group right,2
Aurora Canopy lead industry production capacity,1
claim high market share canadian adult-use recreational marijuana market,1
but point forward not place Aurora Canopy top tier among canadian cannabis producer,2
two company report late quarterly result last week,2
abundantly clear Canopy Growth different league Aurora,2
yes Aurora report dismal fiscal 2020 Q2 result Canopy Growth announce fiscal 2020 Q3 result much better expect,2
but difference update go beyond number,2
Aurora excuse,2
canopy produce result,2
probably good example relate quarter-over-quarter revenue comparison,2
Aurora's net revenue plunge 26% sequentially,3
Most decline relate company's big adjustment product return price adjustment,3
but Aurora also attribute poor performance part industrywide impact slow pace retail store licensing,3
Contrast Canopy Growth say 62% quarter-over-quarter jump net revenue,1
company single open 140 new store fiscal third quarter key factor behind solid sale growth adult-use recreational market,2
keep mind Aurora Canopy compete market,2
company face headwind,1
however Canopy appear navigate headwind more effectively Aurora be,1
one reason Aurora Cannabis q2 revenue lower stem big mistake make company,3
December Aurora announce german authority temporarily suspend license sell medical cannabis country,3
Problem Aurora use radiation kill microbe cannabis plant without first obtain necessary permit market irradiate cannabis product,2
embarrassing glitch cost company,3
3.2 million canadian dollar (around $2.4 million) second quarter,2
Canopy Growth capitalize Aurora's blunder,1
state,2
medical cannabis sale Germany higher expect,1
due opportunistic sale german market fill,1
supply gap result regulatory enforce sale halt cannabis product offer another vendor,2
Aurora's pain Canopy's gain,2
meanwhile Canopy's strategic acquisition pay off company,2
german cannabinoid company c3 german vaporizer manufacturer Storz & Bickel british skincare sleep solution company work canadian sport nutrition company BioSteel buy Canopy past year contribute organic growth big cannabis producer,1
big differentiator Canopy Growth Aurora Cannabis not new one,2
canopy already big partner alcoholic beverage giant Constellation Brands,1
Aurora still only hope land major partner,3
gap show up big-time Aurora's Canopy's balance sheet quarterly update,2
Aurora report cash cash equivalent $156.3 million December 31 2019,2
Canopy's cash stockpile total $2.27 billion include cash cash equivalent marketable security,2
hard overstate big advantage relationship Constellation give Canopy,1
huge amount cash,1
obviously important plus,2
but Canopy also access Constellation's distribution network United States marketing hemp-base CBD product,1
Aurora not even presence United States CBD market yet,3
sure Aurora could find partner,2
however not single reference company's effort Q2 conference call,2
probably close thing brief comment interim CEO Executive Chairman Michael Singer Aurora likely look new CEO experience consumer package good industry,2
course Canopy already new CEO CPG experience former Constellation Brands CFO David Klein lead company,2
absolutely. could rebound Germany,2
could achieve success Cannabis 2.0 market,2
could find fantastic new ceo,2
and yes Aurora could even land big partner point,2
however Canopy still claim top market share Canada,1
revenue grow,1
bottom line improve,1
company management team place appear highly competent inspire shareholder confidence,1
Aurora not make claim yet,2
like not several tier canadian marijuana stock,2
reality Canopy Growth top tier right now but Aurora not,2
forget Canada United States big story come cannabis,2
one thing United States cannabis market,2
much big Canada's,2
also more opportunity growth additional state legalize cannabis prospect federal regulatory change would benefit cannabis industry,2
look stock buy capitalize United States cannabis opportunity Charlotte's Web Holdings Green Thumb Industries radar screen,2
case Charlotte's Web holding,2
technically Charlotte's web hemp stock rather marijuana stock,2
distinction worth note since hemp legal federal level United States but marijuana not,2
however Charlotte's web categorize marijuana stock hemp first cousin marijuana difference two level thc cannabis plant,2
Charlotte's web single-handedly launch United States hemp CBD market several year ago,2
leader hemp CBD industry claim number 1 brand total hemp CBD market,1
company deliver strong growth,1
revenue soar 42% year year third quarter,1
Charlotte's web also demonstrate consistent profitability most part although post small loss q3 due high operating expense,2
more importantly though Charlotte's web's growth could accelerate future,2
company's product shelf 9000 retail location more double number begin 2019,2
hemp legalize United States December 2018 hemp CBD market still only early innings,2
perhaps big potential catalyst Charlotte's web possibility federal regulation could change allow use CBD dietary supplement,2
although United States Food Drug Administration take hard line against CBD dietary supplement legislation introduce United States House Representatives bypass FDA revise federal law,2
too soon know bill become law but reason cautiously optimistic,2
encourage Charlotte's web step up game government relation recently hire Kelly Shea newly create position senior vice president government affairs & corporate communication,2
case Green thumb Industries,2
Green Thumb Industries rank one large multistate cannabis operator United States company,2
vertically integrated operating cultivation manufacturing facility marketing cannabis brand wholesale channel run retail cannabis store,2
growth story Green Thumb phenomenal,1
company's revenue soar 296% year year third quarter 2019 jump 52% quarter quarter,1
Green Thumb also deliver positive adjusted earning before interest taxis depreciation amortization,1
growth drive large part Green Thumb's retail expansion,2
early 2019 company operate 14 retail cannabis store,2
recently open 41st store,2
plenty room,2
Green Thumb continue grow,1
company hold 55 additional license open even more retail cannabis store,2
far Green Thumb operation 12 state,2
state include California home big recreational marijuana market Florida home large medical cannabis market,2
Green Thumb also enjoy strong growth home state Illinois recently launch recreational marijuana market,1
remember too Green Thumb achieve success marijuana remain illegal federal level United States federal law change presidential executive order issue legalize marijuana across United States democratic presidential candidate Bernie Sanders want Green Thumb Industries could even great growth prospect,2
well marijuana stock,1
fan Charlotte's web past,2
however FDA's stance against allow CBD dietary supplement raise concern Charlotte's web's prospect could less hope,3
think good chance,1
United States Congress could sidestep FDA but not slam dunk,2
view green thumb clear path success point,1
although company not profitable yet think right track deliver consistent profit,3
opinion could change hemp CBD officially approve dietary supplement but meantime think Green Thumb Industries better pick,2
